"827","中海康城 南向三房","天河","黄村","中海康城银柳街","3室2厅","103","低楼层(共21层)","南","4300","2002年建塔楼","2017/9/10","8","https://gz.lianjia.com/zufang/GZ0002832766.html"
"828","实用,办公,看房方便,光线好.","天河","天河公园","伟诚广场","1室1厅","87","中楼层(共23层)","南 北","6500","塔楼","2017/7/29","5","https://gz.lianjia.com/zufang/GZ0002841916.html"
"829","鸿运花园 实用两房 舒适安静 家具齐全","天河","天河公园","天河鸿运花园","2室2厅","78","高楼层(共9层)","南","3000","1999年建塔楼","2017/8/12","6","https://gz.lianjia.com/zufang/GZ0002847270.html"
"830","穗东花园 方正三房 家私家电齐 公园旁","天河","天河公园","穗东花园","3室1厅","87","中楼层(共9层)","北","4000","1997年建塔楼","2017/10/12","7","https://gz.lianjia.com/zufang/GZ0002847956.html"
"831","珠光新城国际 临近珠江公园 温馨三房","天河","珠江新城东","珠光新城国际中心","3室2厅","90","低楼层(共30层)","东南","15000","塔楼","2017/10/10","7","https://gz.lianjia.com/zufang/GZ0002850051.html"
"832","东圃 雅怡阁 大三房","天河","东圃","雅怡阁","3室2厅","101","中楼层(共23层)","东","4500","2000年建塔楼","2017/9/12","5","https://gz.lianjia.com/zufang/GZ0002858355.html"
"833","华景五期 业主刚装修一年 安静大两房","天河","华景新城","华景新城怡景园","2室2厅","98","低楼层(共9层)","西南","4800","1998年建塔楼","2017/8/30","3","https://gz.lianjia.com/zufang/GZ0002886319.html"
"834","旭景家园 温馨三房 安静明亮","天河","东圃","旭景家园B区","3室2厅","93","高楼层(共15层)","北","3800","2002年建塔楼","2017/9/23","7","https://gz.lianjia.com/zufang/GZ0002905792.html"
"835","天河北 嘉怡花苑 户型方正 交通方便","天河","天润路","嘉怡花苑","1室2厅","60","高楼层(共9层)","南","3500","1995年建塔楼","2017/9/17","4","https://gz.lianjia.com/zufang/GZ0002913850.html"
"836","华建小区 东南向三房 采光通风好","天河","天河公园","华建小区","2室2厅","78","中楼层(共18层)","东南","4000","2001年建塔楼","2017/8/8","3","https://gz.lianjia.com/zufang/GZ0002949030.html"
"837","采光通风好","天河","体育中心","华苑大厦","1室1厅","37","低楼层(共30层)","西北","3200","1998年建塔楼","2017/10/10","4","https://gz.lianjia.com/zufang/GZ0002956042.html"
"838","富力新村 温馨二房一厅 居住舒服","天河","东圃","富力新村","2室1厅","58","中楼层(共10层)","南","2500","塔楼","2017/9/12","5","https://gz.lianjia.com/zufang/GZ0002963790.html"
"839","商检宿舍 精装三房 东南向 家电齐电梯房","天河","龙口西","商检宿舍","3室2厅","95","低楼层(共22层)","东南","5800","2004年建塔楼","2017/9/7","4","https://gz.lianjia.com/zufang/GZ0003044995.html"
"840","棠德花园 中层两房 保养新 厅出阳台","天河","棠下","棠德花园A区","2室1厅","56","中楼层(共9层)","北","2800","1997年建塔楼","2017/9/8","5","https://gz.lianjia.com/zufang/GZ0003044136.html"
"841","珠江新城 马赛国际 温馨三房","天河","珠江新城东","马赛国际公寓","3室1厅","92","高楼层(共33层)","东","5500","2006年建塔楼","2017/10/12","4","https://gz.lianjia.com/zufang/GZ0003095498.html"
"842","新世界东逸花园 东北向大三房 精装保养好","天河","天河公园","新世界东逸花园","3室2厅","126","低楼层(共28层)","东北","6500","2003年建塔楼","2017/9/22","5","https://gz.lianjia.com/zufang/GZ0003095714.html"
"843","金庭轩 正规2房 地铁口房","天河","东圃","金庭轩","2室1厅","63","中楼层(共9层)","南","2800","1994年建塔楼","2017/9/29","6","https://gz.lianjia.com/zufang/GZ0003114694.html"
"844","旭景家园 精致三房","天河","东圃","旭景家园A区","3室1厅","87","高楼层(共15层)","南","3300","2002年建塔楼","2017/10/13","4","https://gz.lianjia.com/zufang/GZ0003146098.html"
"845","江源半岛两房，高层望珠江","天河","车陂","江源半岛花园","2室2厅","70","低楼层(共17层)","南","4200","2010年建塔楼","2017/9/20","3","https://gz.lianjia.com/zufang/GZ0003012699.html"
"846","中海康城 南向三房 带花园","天河","黄村","中海康城石竹街","3室2厅","113","低楼层(共7层)","南","6500","2002年建塔楼","2017/9/20","3","https://gz.lianjia.com/zufang/GZ0003019956.html"
"847","尚河居 温馨实用2房 花园小区 安静不吵","天河","天河南","广利路","2室1厅","60","低楼层(共7层)","南","4500","1999年建塔楼","2017/10/13","4","https://gz.lianjia.com/zufang/GZ0003027563.html"
"848","棠德花园 中楼层 精装三房 采光通风好","天河","棠下","棠德花园H区","3室1厅","89","高楼层(共9层)","西南","3000","1997年建塔楼","2017/9/19","4","https://gz.lianjia.com/zufang/GZ0002970595.html"
"849","海怡居 温馨两房","天河","东圃","海怡居","2室1厅","55","高楼层(共12层)","东南","2300","1991年建塔楼","2017/8/29","3","https://gz.lianjia.com/zufang/GZ0003014361.html"
"850","东成花苑 一房一厅 家私电齐","天河","天河公园","东成花苑","1室1厅","42","高楼层(共9层)","南","1800","1998年建塔楼","2017/10/8","3","https://gz.lianjia.com/zufang/GZ0003029014.html"
"851","中海康城 舒适三房 采光好","天河","黄村","中海康城嘉兰街","3室2厅","103","中楼层(共12层)","北","4500","2002年建塔楼","2017/9/23","3","https://gz.lianjia.com/zufang/GZ0003032691.html"
"852","新城雅居 大三房 家私家电齐 潭村地铁口","天河","珠江新城东","新城雅居A区","3室2厅","100","中楼层(共9层)","南 北","5000","2003年建塔楼","2017/10/14","4","https://gz.lianjia.com/zufang/GZ0003033305.html"
"853","穗东花园 温馨一房 安静望花园","天河","天河公园","穗东花园","1室1厅","56","高楼层(共9层)","南 北","2800","1997年建塔楼","2017/10/1","0","https://gz.lianjia.com/zufang/GZ0003119195.html"
"854","汇峰 南向高层三房 **装修看房方便","天河","珠江新城中","汇峰","3室2厅","166","低楼层(共48层)","南","14000","2008年建塔楼","2017/10/7","49","https://gz.lianjia.com/zufang/GZ0003012706.html"
"855","尚东君御 南向四房 精致装修","天河","珠江新城中","尚东君御雅苑","4室2厅","176","高楼层(共46层)","南","22000","2014年建板楼","2017/10/13","35","https://gz.lianjia.com/zufang/GZ0003041123.html"
"856","朱美拉 南向三房 高层视野开阔 通透","天河","珠江新城中","朱美拉公寓","3室2厅","139","低楼层(共45层)","南","15500","2009年建塔楼","2017/9/27","20","https://gz.lianjia.com/zufang/GZ0003072052.html"
"857","加拿大花园 2室1厅 4000元","天河","华景新城","加拿大花园","2室1厅","72","低楼层(共28层)","西南","4000","1995年建塔楼","2017/9/27","5","https://gz.lianjia.com/zufang/GZ0003067120.html"
"858","保利心语花园 3室2厅 9000元","天河","珠江新城中","保利心语花园","3室2厅","110","高楼层(共32层)","西","9000","2008年建塔楼","2017/10/15","9","https://gz.lianjia.com/zufang/GZ0003101131.html"
"859","中海康城银柳街 2室2厅 3800元","天河","黄村","中海康城银柳街","2室2厅","76","低楼层(共20层)","南","3800","2002年建塔楼","2017/10/9","3","https://gz.lianjia.com/zufang/GZ0003134402.html"
"860","碧海湾 4室2厅 14000元","天河","珠江新城西","碧海湾","4室2厅","199","低楼层(共28层)","东南","14000","2003年建塔楼","2017/10/14","3","https://gz.lianjia.com/zufang/GZ0003141717.html"
"861","东方新世界 温馨小家庭 装修漂亮","天河","天河公园","东方新世界","1室1厅","77","中楼层(共27层)","东北","5200","2007年建塔楼","2017/9/15","1","https://gz.lianjia.com/zufang/GZ0003007479.html"
"862","骏景花园东御苑 正规四房 安静望花园","天河","棠下","骏景花园东苑东御苑","4室1厅","161","低楼层(共29层)","南","8000","2000年建塔楼","2017/10/6","2","https://gz.lianjia.com/zufang/GZ0003009406.html"
"863","叠翠台 东向三房 带主套 全齐","天河","天河公园","叠翠台","3室2厅","106","高楼层(共22层)","东","5500","2004年建塔楼","2017/9/21","2","https://gz.lianjia.com/zufang/GZ0003070913.html"
"864","嘉怡苑 精装三房","天河","天河北","嘉怡苑","3室2厅","114","中楼层(共26层)","南","5800","1998年建塔楼","2017/10/13","3","https://gz.lianjia.com/zufang/GZ0003095599.html"
"865","华门阁 电梯精装三房 家电齐 不得不爱","天河","华景新城","华景新城华门阁","3室2厅","93","中楼层(共9层)","西南","5000","1999年建塔楼","2017/10/14","1","https://gz.lianjia.com/zufang/GZ0003060717.html"
"866","仙湖名苑 实用两房 拎包即可入住","天河","天河公园","仙湖名苑","2室1厅","90","低楼层(共24层)","南 北","5000","2003年建塔楼","2017/10/12","2","https://gz.lianjia.com/zufang/GZ0003045526.html"
"867","龙盛花园 交通便利 三房适合家庭居住","天河","棠下","龙盛花园","3室1厅","78","低楼层(共9层)","北","2800","1993年建塔楼","2017/10/13","1","https://gz.lianjia.com/zufang/GZ0003080426.html"
"868","阳光都会 电梯三房 安静舒适 配套齐全","天河","石牌","阳光都会广场","3室2厅","117","中楼层(共24层)","东 西","6500","2007年建塔楼","2017/10/14","2","https://gz.lianjia.com/zufang/GZ0003014461.html"
"869","东晖花园 户型方正 安静三房 望花园","天河","天河公园","东晖花园朝阳居","3室2厅","107","中楼层(共10层)","东","6000","1999年建塔楼","2017/9/20","2","https://gz.lianjia.com/zufang/GZ0002953278.html"
"870","迎海花园 温馨小两房 中间楼层安静","天河","东圃","迎海花园迎福阁","2室1厅","53","低楼层(共9层)","东南","2600","2000年建塔楼","2017/10/1","2","https://gz.lianjia.com/zufang/GZ0003120039.html"
"871","员村一横路 永康花园","天河","员村","永康花园","3室1厅","90","中楼层(共7层)","南","4500","1997年建塔楼","2017/10/3","1","https://gz.lianjia.com/zufang/GZ0003122310.html"
"872","跑马地花园 电梯三房 南向 通风采光好","天河","珠江新城东","跑马地花园","3室1厅","86","低楼层(共32层)","南","5700","1999年建塔楼","2017/10/10","2","https://gz.lianjia.com/zufang/GZ0003122450.html"
"873","金泽大厦 三房一厅 办公装修","天河","天河南","金泽大厦","3室1厅","100","中楼层(共28层)","南","5500","1997年建塔楼","2017/10/9","3","https://gz.lianjia.com/zufang/GZ0003124914.html"
"874","锦明街 小两房 家私家电齐 楼层好","天河","天河公园","黄埔大道中锦明街","2室1厅","48","高楼层(共9层)","南","3000","塔楼","2017/10/8","3","https://gz.lianjia.com/zufang/GZ0003133215.html"
"875","华港花园 南向两房 方正实用","天河","天河公园","华港花园华港北街","2室2厅","89","高楼层(共9层)","南","3800","2004年建塔楼","2017/10/6","2","https://gz.lianjia.com/zufang/GZ0002979409.html"
"876","寺右公馆 全新两房 采光通风好","天河","珠江新城西","寺右公馆","2室1厅","64","中楼层(共29层)","东南","6800","塔楼","2017/10/10","3","https://gz.lianjia.com/zufang/GZ0002984055.html"
"877","东圃大马路 精装小两房 家私电器齐全","天河","东圃","供销社宿舍","2室1厅","46","中楼层(共7层)","东南","2500","2003年建塔楼","2017/9/13","3","https://gz.lianjia.com/zufang/GZ0002984257.html"
"878","永福正街 交通方便 楼梯两房","天河","水荫","水荫路永福正街","3室1厅","54","中楼层(共8层)","南","3500","1990年建塔楼","2017/9/20","9","https://gz.lianjia.com/zufang/GZ0002986034.html"
"879","鸿运花园 实用三房 小区安静 居家之选","天河","天河公园","天河鸿运花园","3室1厅","83","中楼层(共9层)","西","4600","1999年建塔楼","2017/9/1","2","https://gz.lianjia.com/zufang/GZ0002989166.html"
"880","熹园 全新两房 安静吉屋出租","天河","天河公园","东方新世界熹园","2室2厅","82","低楼层(共30层)","西","6500","2011年建塔楼","2017/8/26","3","https://gz.lianjia.com/zufang/GZ0002991793.html"
"881","白水塘 实用两房 温馨 拎包入住","天河","员村","白水塘","2室1厅","51","高楼层(共7层)","北","2300","1993年建塔楼","2017/9/16","3","https://gz.lianjia.com/zufang/GZ0003007404.html"
"882","云山翠苑 实用两房 采光好","天河","沙太南","云山翠苑雅翠轩","2室2厅","72","中楼层(共7层)","南","3800","2004年建塔楼","2017/9/17","2","https://gz.lianjia.com/zufang/GZ0003008537.html"
"883","邮电宿舍 实用大两房","天河","华景新城","邮电宿舍","2室2厅","60","高楼层(共8层)","东南","3300","塔楼","2017/8/27","4","https://gz.lianjia.com/zufang/GZ0003012340.html"
"884","春江花园 正规两房 温馨安静","天河","棠下","春江花园","3室2厅","91","中楼层(共16层)","南","4000","2000年建塔楼","2017/10/3","2","https://gz.lianjia.com/zufang/GZ0003015405.html"
"885","天雅阁 方正一房一厅 家私电齐 拎包入住","天河","天润路","天雅阁","1室1厅","45","低楼层(共9层)","东","3200","1998年建塔楼","2017/10/12","1","https://gz.lianjia.com/zufang/GZ0003035241.html"
"886","海景中心 精装三房 可办公可住家 高楼层","天河","员村","海景中心","3室1厅","93","高楼层(共27层)","北","4500","1998年建塔楼","2017/10/2","2","https://gz.lianjia.com/zufang/GZ0003035458.html"
"887","5号大院 方正户型 采光通风好","天河","员村","员村四横路5号大院","3室1厅","85","中楼层(共7层)","南","2300","塔楼","2017/10/10","2","https://gz.lianjia.com/zufang/GZ0003035943.html"
"888","华景新城 逸致居 安静大三房","天河","华景新城","华景新城逸致居","3室2厅","99","中楼层(共31层)","东北","4800","2000年建塔楼","2017/9/3","6","https://gz.lianjia.com/zufang/GZ0003039309.html"
"889","吉祥花园 安静两房 通风采光好 交通方便","天河","华景新城","吉祥花园","3室1厅","91","中楼层(共8层)","南","3700","1999年建塔楼","2017/9/6","1","https://gz.lianjia.com/zufang/GZ0003041020.html"
"890","中海康城 精装南向三房 采光通风好","天河","黄村","中海康城郁金香街","3室2厅","101","中楼层(共20层)","南","4300","2003年建塔楼","2017/10/14","8","https://gz.lianjia.com/zufang/GZ0003041057.html"
"891","南国花园 三房 小区花园大","天河","珠江新城东","南国花园D区","3室2厅","108","高楼层(共28层)","西","7600","2002年建塔楼","2017/10/10","2","https://gz.lianjia.com/zufang/GZ0003041845.html"
"892","雅怡居 实用2房 交通便利","天河","东圃","雅怡居东区","2室1厅","60","低楼层(共9层)","东","2300","2000年建塔楼","2017/9/7","1","https://gz.lianjia.com/zufang/GZ0003044739.html"
"893","龙怡苑 温馨单房 舒适宽敞 居家选择","天河","东圃","龙怡苑","2室1厅","79","高楼层(共20层)","南","3100","2004年建塔楼","2017/9/10","3","https://gz.lianjia.com/zufang/GZ0003049278.html"
"894","旭景家园 南向三房 装修保养好","天河","东圃","旭景家园C区","3室2厅","83","中楼层(共15层)","南","3800","2002年建塔楼","2017/10/3","1","https://gz.lianjia.com/zufang/GZ0003050793.html"
"895","棠德花园 两房一厅 装修采光好","天河","棠下","棠德花园H区","2室1厅","55","高楼层(共9层)","南","2300","1997年建塔楼","2017/9/18","1","https://gz.lianjia.com/zufang/GZ0003050824.html"
"896","时代新世界 交通便利 适合办公","天河","粤垦","时代新世界","2室1厅","120","低楼层(共31层)","南","5500","塔楼","2017/10/7","2","https://gz.lianjia.com/zufang/GZ0003056982.html"
"897","丽江新村 精装大两房 拎包入住","天河","东圃","丽江新村A栋","2室1厅","93","中楼层(共8层)","北","2800","1998年建塔楼","2017/9/23","2","https://gz.lianjia.com/zufang/GZ0003056991.html"
"898","家私电器齐,精装修修改房评","天河","体育中心","都市华庭","1室3厅","93","高楼层(共32层)","南","7000","2001年建塔楼","2017/9/17","1","https://gz.lianjia.com/zufang/GZ0003057479.html"
"899","东圃广场 安静三房 采光好","天河","东圃","东圃广场","3室1厅","102","高楼层(共19层)","南","5000","2002年建塔楼","2017/10/10","1","https://gz.lianjia.com/zufang/GZ0003060847.html"
"900","员村天顺跃居 精装三房 户型方正","天河","天河公园","天顺跃居","3室2厅","95","中楼层(共11层)","东北","5500","2004年建塔楼","2017/10/4","0","https://gz.lianjia.com/zufang/GZ0003117930.html"
"901","新达城商务公寓 精美装修","天河","水荫","新达城广场","1室1厅","43","高楼层(共30层)","东","3440","2000年建塔楼","2017/8/3","3","https://gz.lianjia.com/zufang/GZ0002772127.html"
"902","新达城商务公寓 精美装修","天河","水荫","新达城广场","1室1厅","40","高楼层(共30层)","东","3200","2000年建塔楼","2017/6/13","3","https://gz.lianjia.com/zufang/GZ0002772129.html"
"903","理想青年会，家么家电齐，保养好","天河","天河公园","理想青年荟","1室1厅","41","低楼层(共21层)","东","4000","2007年建塔楼","2017/8/23","15","https://gz.lianjia.com/zufang/GZ0002797341.html"
"904","伟诚广场 精装两房 交通便利","天河","天河公园","伟诚广场","2室1厅","73","低楼层(共25层)","南","3800","2000年建塔楼","2017/7/29","4","https://gz.lianjia.com/zufang/GZ0002798149.html"
"905","丽江新村两房，干净舒适，采光通风好","天河","东圃","丽江新村","2室1厅","70","高楼层(共9层)","南","2100","1997年建塔楼","2017/8/16","3","https://gz.lianjia.com/zufang/GZ0002827856.html"
"906","叠翠台 精装修一房 家私齐 近天河公园","天河","天河公园","叠翠台","1室1厅","48","低楼层(共12层)","西","4000","2004年建塔楼","2017/10/6","4","https://gz.lianjia.com/zufang/GZ0002828567.html"
"907","正佳万豪金殿 精装2房 正佳广场楼上","天河","天河南","正佳万豪金殿","1室1厅","72","高楼层(共40层)","西","12000","2011年建塔楼","2017/9/8","5","https://gz.lianjia.com/zufang/GZ0002841153.html"
"908","天河广场 简装三房","天河","东圃","天河广场","3室1厅","106","低楼层(共32层)","东","4200","1996年建塔楼","2017/9/23","3","https://gz.lianjia.com/zufang/GZ0002880815.html"
"909","新城雅居 大三房 家私家电齐 潭村地铁口","天河","珠江新城东","新城雅居A区","3室2厅","99","高楼层(共9层)","南","3800","2003年建塔楼","2017/9/8","3","https://gz.lianjia.com/zufang/GZ0002905062.html"
"910","东方新世界熹园 西南向 2房带住套","天河","天河公园","东方新世界熹园","2室2厅","88","中楼层(共30层)","西南","6900","2011年建塔楼","2017/8/24","4","https://gz.lianjia.com/zufang/GZ0002924527.html"
"911","东圃 公安宿舍 东向两房出租","天河","东圃","东圃公安宿舍","2室1厅","67","高楼层(共9层)","东","3000","1980年建塔楼","2017/9/23","2","https://gz.lianjia.com/zufang/GZ0002943323.html"
"912","陶然庭苑 前排南向三房 方正户型 家私齐","天河","华景新城","华景新城陶然庭园","3室2厅","92","低楼层(共36层)","南","5500","2006年建塔楼","2017/9/17","3","https://gz.lianjia.com/zufang/GZ0002948727.html"
"913","锦明街 南向两房 安静实用","天河","天河公园","天明苑","2室2厅","85","高楼层(共9层)","南","3000","1997年建塔楼","2017/9/2","3","https://gz.lianjia.com/zufang/GZ0002619906.html"
"914","东璟花园 交通便利 采光好","天河","员村","东璟花园","2室2厅","81","高楼层(共25层)","北","5000","2004年建塔楼","2017/8/23","4","https://gz.lianjia.com/zufang/GZ0002621376.html"
"915","骏景花园北苑 中低楼层 安静望花园","天河","棠下","骏景花园北苑骏朗轩","3室2厅","106","低楼层(共13层)","北","6000","1997年建板楼","2017/8/11","6","https://gz.lianjia.com/zufang/GZ0002643302.html"
"916","海滨花园 精致装修 3房放租","天河","珠江新城东","新城海滨花园S区","2室2厅","92","低楼层(共17层)","东","9000","1990年建塔楼","2017/8/12","5","https://gz.lianjia.com/zufang/GZ0002649838.html"
"917","天河北苑 楼梯中低层 交通便利","天河","沙太南","天河北苑A栋鸿运阁","4室2厅","112","低楼层(共9层)","东南","4500","1999年建塔楼","2017/8/4","5","https://gz.lianjia.com/zufang/GZ0002650284.html"
"918","嘉怡苑 精装三房","天河","天河北","嘉怡苑","3室2厅","114","中楼层(共26层)","南","5800","1998年建塔楼","2017/10/13","3","https://gz.lianjia.com/zufang/GZ0003095599.html"
"919","新庆花园 二房出租","天河","珠江新城东","新庆花园","2室2厅","76","中楼层(共29层)","南","5500","2009年建塔楼","2017/8/24","3","https://gz.lianjia.com/zufang/GZ0002962166.html"
"920","阳光都会 电梯三房 安静舒适 配套齐全","天河","石牌","阳光都会广场","3室2厅","117","中楼层(共24层)","东 西","6500","2007年建塔楼","2017/10/14","2","https://gz.lianjia.com/zufang/GZ0003014461.html"
"921","电梯高层 安静三房  家电靓齐全","天河","天河公园","隽园","3室2厅","123","高楼层(共31层)","西南","7500","2007年建塔楼","2017/10/10","1","https://gz.lianjia.com/zufang/GZ0003137922.html"
"922","华师大学宿舍 精装2房  安静校园环境","天河","五山","华师大学宿舍北区","2室2厅","66","高楼层(共6层)","南 北","4800","2000年建板楼","2017/10/14","2","https://gz.lianjia.com/zufang/GZ0003108788.html"
"923","叠翠台 东向三房 带主套 全齐","天河","天河公园","叠翠台","3室2厅","106","高楼层(共22层)","东","5500","2004年建塔楼","2017/9/21","2","https://gz.lianjia.com/zufang/GZ0003070913.html"
"924","中怡城市花园 实用二房 采光好","天河","天河北","中怡城市花园","2室2厅","70","低楼层(共30层)","南","6500","2002年建塔楼","2017/10/13","1","https://gz.lianjia.com/zufang/GZ0003145212.html"
"925","仙湖名苑 实用两房 拎包即可入住","天河","天河公园","仙湖名苑","2室1厅","90","低楼层(共24层)","南 北","5000","2003年建塔楼","2017/10/12","2","https://gz.lianjia.com/zufang/GZ0003045526.html"
"926","陶苑小区 方正两房 家私家电齐","天河","沙太南","陶苑小区","2室1厅","75","高楼层(共9层)","西北","2500","1993年建塔楼","2017/9/17","2","https://gz.lianjia.com/zufang/GZ0003085369.html"
"927","天平花苑 正规三房 家私家电齐","天河","沙太南","天平花苑云溪楼","3室1厅","80","高楼层(共9层)","南","3000","1996年建塔楼","2017/9/6","2","https://gz.lianjia.com/zufang/GZ0002989253.html"
"928","龙盛花园 交通便利 三房适合家庭居住","天河","棠下","龙盛花园","3室1厅","78","低楼层(共9层)","北","2800","1993年建塔楼","2017/10/13","1","https://gz.lianjia.com/zufang/GZ0003080426.html"
"929","东方新世界 漂亮2房 家私家电齐","天河","天河公园","东方新世界","2室2厅","87","中楼层(共26层)","北","5600","2007年建塔楼","2017/10/14","2","https://gz.lianjia.com/zufang/GZ0003027621.html"
"930","旭景家园 实用安静三房 大阳台采光好","天河","东圃","旭景家园C区","3室2厅","82","高楼层(共15层)","西","4000","2002年建塔楼","2017/9/24","2","https://gz.lianjia.com/zufang/GZ0002946127.html"
"931","东晖花园 户型方正 安静三房 望花园","天河","天河公园","东晖花园朝阳居","3室2厅","107","中楼层(共10层)","东","6000","1999年建塔楼","2017/9/20","2","https://gz.lianjia.com/zufang/GZ0002953278.html"
"932","龙盛花园 交通便利 三房适合家庭居住","天河","棠下","龙盛花园","3室1厅","78","低楼层(共9层)","北","2800","1993年建塔楼","2017/10/13","1","https://gz.lianjia.com/zufang/GZ0003080426.html"
"933","东方新世界 漂亮2房 家私家电齐","天河","天河公园","东方新世界","2室2厅","87","中楼层(共26层)","北","5600","2007年建塔楼","2017/10/14","2","https://gz.lianjia.com/zufang/GZ0003027621.html"
"934","天平花苑 正规三房 家私家电齐","天河","沙太南","天平花苑云溪楼","3室1厅","80","高楼层(共9层)","南","3000","1996年建塔楼","2017/9/6","2","https://gz.lianjia.com/zufang/GZ0002989253.html"
"935","华门阁 电梯精装三房 家电齐 不得不爱","天河","华景新城","华景新城华门阁","3室2厅","93","中楼层(共9层)","西南","5000","1999年建塔楼","2017/10/14","1","https://gz.lianjia.com/zufang/GZ0003060717.html"
"936","沙太路  低楼层 生活便利","天河","沙太南","风行牛奶宿舍","2室1厅","59","低楼层(共9层)","东南","2700","1996年建塔楼","2017/10/12","1","https://gz.lianjia.com/zufang/GZ0003066701.html"
"937","临江酒店式公寓，望江，视野好","天河","员村","佳润临江上品","2室2厅","80","中楼层(共27层)","东南","8000","2008年建塔楼","2017/7/26","4","https://gz.lianjia.com/zufang/GZ0002841182.html"
"938","马赛国际公寓 一房 家私家电齐","天河","珠江新城东","马赛国际公寓","1室1厅","62","低楼层(共33层)","西北","4500","2006年建塔楼","2017/10/14","1","https://gz.lianjia.com/zufang/GZ0003147369.html"
"939","碧海湾 住家精选 高品质小区","天河","珠江新城西","碧海湾","1室1厅","61","中楼层(共28层)","西北","6200","2003年建塔楼","2017/10/13","1","https://gz.lianjia.com/zufang/GZ0003030987.html"
"940","碧海湾 三套打通 大办公室 可租办公","天河","珠江新城西","碧海湾","1室1厅","60","中楼层(共28层)","西北","5220","2003年建塔楼","2017/8/30","15","https://gz.lianjia.com/zufang/GZ0002726233.html"
"941","盈彩美居 中楼层 大三房","天河","东圃","盈彩美居菁晖轩","3室2厅","102","中楼层(共25层)","南","4800","2003年建塔楼","2017/10/14","2","https://gz.lianjia.com/zufang/GZ0002978390.html"
"942",")棠德花园 中层大两房 安静舒适","天河","棠下","棠德花园H区","2室1厅","89","中楼层(共9层)","西","3100","1997年建塔楼","2017/10/11","2","https://gz.lianjia.com/zufang/GZ0003119985.html"
"943","天明苑 实用三房 明亮通风 交通便利","天河","天河公园","天明苑","3室1厅","87","中楼层(共9层)","南","4200","1997年建塔楼","2017/10/15","1","https://gz.lianjia.com/zufang/GZ0003121056.html"
"944","南苑正规四房 户型方正 采光好","天河","棠下","骏景花园南苑骏灏轩","5室2厅","164","高楼层(共13层)","北","8000","2000年建塔楼","2017/10/11","3","https://gz.lianjia.com/zufang/GZ0003145379.html"
"945","新达城商务公寓 精美装修","天河","水荫","新达城广场","1室1厅","50","高楼层(共30层)","东","4000","2000年建塔楼","2017/8/3","7","https://gz.lianjia.com/zufang/GZ0002772124.html"
"946","广本宿舍 采光通风 交通方便","天河","石牌","广本宿舍","3室1厅","80","中楼层(共9层)","北","4800","1993年建塔楼","2017/10/10","1","https://gz.lianjia.com/zufang/GZ0003132233.html"
"947","豪景花园 采光好 实用三房","天河","粤垦","豪景花园","3室1厅","97","高楼层(共20层)","北","5000","2004年建塔楼","2017/10/12","3","https://gz.lianjia.com/zufang/GZ0003142132.html"
"948","棠德花园 中楼层 精装两房 东向","天河","棠下","棠德花园D区","2室1厅","64","中楼层(共9层)","东","3000","1997年建塔楼","2017/10/13","2","https://gz.lianjia.com/zufang/GZ0003144261.html"
"949","南天广场 高层两房 办公装修","天河","珠江新城西","南天广场","2室2厅","87","中楼层(共33层)","南 北","5800","1997年建塔楼","2017/10/10","40","https://gz.lianjia.com/zufang/GZ0002856626.html"
"950","中海花城湾 温馨舒适三房 业主诚心出租","天河","珠江新城中","中海花城湾","3室2厅","152","中楼层(共30层)","南","15000","2005年建塔楼","2017/9/25","87","https://gz.lianjia.com/zufang/GZ0002917139.html"
"951","保利心语 三室两厅 家私家电齐 诚租","天河","珠江新城中","保利心语花园","3室2厅","111","中楼层(共32层)","北","9000","2008年建塔楼","2017/10/15","20","https://gz.lianjia.com/zufang/GZ0002965759.html"
"952","南国花园D区 7室2厅 18000元","天河","珠江新城东","南国花园D区","7室2厅","263","高楼层(共7层)","东","18000","2002年建塔楼","2017/9/27","1","https://gz.lianjia.com/zufang/GZ0003082438.html"
"953","东晖花园旭日居 2室2厅 4500元","天河","天河公园","东晖花园旭日居","2室2厅","69","高楼层(共10层)","东北","4500","1999年建塔楼","2017/10/1","8","https://gz.lianjia.com/zufang/GZ0002927493.html"
"954","东方都会广场 温馨复式一房一厅 近天河公","天河","天河公园","东方都会广场","1室1厅","39","中楼层(共22层)","北","3500","2002年建塔楼","2017/10/3","5","https://gz.lianjia.com/zufang/GZ0003122484.html"
"955","侨源山庄 电梯两房 户型方正","天河","粤垦","侨源山庄虹侨楼","2室2厅","83","高楼层(共15层)","西北","4300","1998年建塔楼","2017/8/21","2","https://gz.lianjia.com/zufang/GZ0002975159.html"
"956","海景中心 精装修 一房一厅 拎包入住","天河","员村","海景中心","1室2厅","47","中楼层(共27层)","东南","3500","1998年建塔楼","2017/9/3","1","https://gz.lianjia.com/zufang/GZ0002979471.html"
"957","棠利大厦 精致一房一厅 家私全齐","天河","棠下","棠利大厦","1室1厅","45","高楼层(共9层)","南","2100","1999年建塔楼","2017/8/25","5","https://gz.lianjia.com/zufang/GZ0002985351.html"
"958","棠德花园 保养新 正规良方  看房方便","天河","棠下","棠德花园E区","2室1厅","55","高楼层(共10层)","西","2500","1997年建塔楼","2017/8/21","1","https://gz.lianjia.com/zufang/GZ0002990651.html"
